User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?,Date
0,2,2017,4,17,06:04,120.0,Chip Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No,2017-04-17
0,2,2017,4,18,06:25,140.0,Chip Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No,2017-04-18
0,2,2017,4,19,06:31,30.15,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-04-19
0,2,2017,4,25,06:13,146.69,Online Transaction,7035602569409149834,ONLINE,,,5311,,No,2017-04-25
0,2,2017,4,26,17:50,8.13,Online Transaction,-521141999023077663,ONLINE,,,5815,,No,2017-04-26
0,2,2017,4,27,06:56,36.19,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2017-04-27
0,2,2017,4,29,06:45,128.79,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2017-04-29
0,2,2017,5,2,06:52,43.68,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-05-02
0,2,2017,5,2,09:50,119.28,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No,2017-05-02
0,2,2017,5,3,06:27,123.32,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No,2017-05-03
0,2,2017,5,4,06:04,140.18,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-05-04
0,2,2017,5,8,06:17,116.28,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2017-05-08
0,2,2017,5,12,06:35,38.33,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-05-12
0,2,2017,5,19,06:07,115.61,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-05-19
0,2,2017,5,19,06:57,25.3,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-05-19
0,2,2017,5,22,14:24,4.0,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-05-22
0,2,2017,5,23,13:12,10.85,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-05-23
0,2,2017,5,24,06:02,104.27,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-05-24
0,2,2017,5,26,20:51,38.05,Online Transaction,5805127065224074672,ONLINE,,,7349,,No,2017-05-26
0,2,2017,5,27,06:07,138.17,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-05-27
0,2,2017,5,28,16:38,102.03,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No,2017-05-28
0,2,2017,5,29,09:43,57.16,Chip Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No,2017-05-29
0,2,2017,5,30,06:05,156.27,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-05-30
0,2,2017,6,12,12:27,46.97,Chip Transaction,-8129520121141002186,La Verne,CA,91750.0,5211,,No,2017-06-12
0,2,2017,6,13,06:05,117.34,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-06-13
0,2,2017,6,13,13:11,83.43,Chip Transaction,8080934608468946743,Monterey Park,CA,91754.0,5310,,No,2017-06-13
0,2,2017,6,14,09:09,64.91,Chip Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No,2017-06-14
0,2,2017,6,17,20:51,31.32,Online Transaction,-4241409341442030551,ONLINE,,,7349,,No,2017-06-17
0,2,2017,6,22,06:02,124.02,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2017-06-22
0,2,2017,6,23,13:09,11.18,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No,2017-06-23
0,2,2017,6,25,20:26,82.07,Chip Transaction,7069584154815291371,Palo Alto,CA,94301.0,5812,,No,2017-06-25
0,2,2017,6,26,12:53,11.99,Chip Transaction,1287592349408969579,San Francisco,CA,94188.0,5411,,No,2017-06-26
0,2,2017,7,2,06:13,113.97,Chip Transaction,7994926652245116835,San Francisco,CA,94188.0,5912,,No,2017-07-02
0,2,2017,7,2,20:23,86.17,Chip Transaction,4751695835751691036,Palo Alto,CA,94303.0,5814,,No,2017-07-02
0,2,2017,7,10,06:05,165.51,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No,2017-07-10
0,2,2017,7,10,17:11,56.73,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No,2017-07-10
0,2,2017,7,11,23:17,380.0,Chip Transaction,190253443608377572,Monroeville,NJ,8343.0,3359,,No,2017-07-11
0,2,2017,7,13,06:28,127.77,Chip Transaction,-4051610135453927412,Westville,NJ,8093.0,5541,,No,2017-07-13
0,2,2017,7,13,20:05,84.27,Chip Transaction,-794809796539996541,Westville,NJ,8093.0,5814,,No,2017-07-13
0,2,2017,7,17,13:06,56.02,Chip Transaction,1917517617315869134,Westville,NJ,8093.0,5499,,No,2017-07-17
0,2,2017,7,17,13:07,-80.0,Chip Transaction,1917517617315869134,Westville,NJ,8093.0,5499,,No,2017-07-17
0,2,2017,7,17,13:20,80.0,Chip Transaction,1917517617315869134,Westville,NJ,8093.0,5499,,No,2017-07-17
0,2,2017,7,22,06:06,149.05,Chip Transaction,2091682703301970293,Westville,NJ,8093.0,5912,,No,2017-07-22
0,2,2017,7,25,13:38,15.32,Chip Transaction,5817218446178736267,Williamstown,NJ,8094.0,5912,,No,2017-07-25
0,2,2017,7,26,03:56,-380.0,Chip Transaction,190253443608377572,Monroeville,NJ,8343.0,3359,,No,2017-07-26
0,2,2017,7,27,06:36,46.02,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-07-27
0,2,2017,7,28,06:05,98.09,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2017-07-28
0,2,2017,7,30,19:22,18.43,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,Technical Glitch,No,2017-07-30
0,2,2017,7,30,21:53,35.46,Chip Transaction,-5413376491460213491,La Verne,CA,91750.0,5813,,No,2017-07-30
0,2,2017,8,1,05:49,36.21,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-08-01
0,2,2017,8,2,06:22,55.31,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-08-02
0,2,2017,8,4,06:04,165.51,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-08-04
0,2,2017,8,4,17:49,6.82,Online Transaction,6455213054093379528,ONLINE,,,5815,,No,2017-08-04
0,2,2017,8,5,06:51,47.63,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-08-05
0,2,2017,8,9,06:39,121.41,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,Insufficient Balance,No,2017-08-09
0,2,2017,8,11,06:49,30.56,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2017-08-11
0,2,2017,8,11,16:35,113.56,Chip Transaction,-3360331473322174717,La Verne,CA,91750.0,5621,,No,2017-08-11
0,2,2017,8,11,19:53,194.5,Online Transaction,2743403607688382462,ONLINE,,,4899,,No,2017-08-11
0,2,2017,8,12,06:55,35.85,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2017-08-12
0,2,2017,8,12,07:09,35.46,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-08-12
0,2,2017,8,13,06:04,100.0,Chip Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No,2017-08-13
0,2,2017,8,13,06:45,59.0,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-08-13
0,2,2017,8,15,06:49,43.57,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-08-15
0,2,2017,8,17,06:43,41.77,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2017-08-17
0,2,2017,8,21,06:49,45.88,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-08-21
0,2,2017,8,22,06:31,122.71,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-08-22
0,2,2017,8,25,08:54,30.28,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-08-25
0,2,2017,8,26,06:44,39.73,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-08-26
0,2,2017,8,27,21:32,31.66,Swipe Transaction,-6733168469687845480,Mira Loma,CA,91752.0,7832,,No,2017-08-27
0,2,2017,8,28,19:18,19.73,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-08-28
0,2,2017,8,29,06:43,42.64,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-08-29
0,2,2017,8,29,13:32,58.06,Chip Transaction,-5904116920141006298,Diamond Bar,CA,91765.0,5719,,No,2017-08-29
0,2,2017,8,30,06:17,148.32,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No,2017-08-30
0,2,2017,8,31,06:14,118.31,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-08-31
0,2,2017,9,1,06:15,124.91,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-09-01
0,2,2017,9,3,06:18,148.1,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No,2017-09-03
0,2,2017,9,3,06:58,36.19,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-09-03
0,2,2017,9,6,06:35,42.67,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2017-09-06
0,2,2017,9,11,06:59,27.46,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-09-11
0,2,2017,9,11,13:32,7.47,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No,2017-09-11
0,2,2017,9,12,06:19,142.87,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-09-12
0,2,2017,9,13,06:57,38.23,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-09-13
0,2,2017,9,14,05:58,137.44,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-09-14
0,2,2017,9,16,00:28,26.33,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-09-16
0,2,2017,9,16,09:11,46.22,Chip Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No,2017-09-16
0,2,2017,9,17,17:08,28.58,Online Transaction,4241336128694185533,ONLINE,,,4814,,No,2017-09-17
0,2,2017,9,19,06:40,39.92,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-09-19
0,2,2017,9,23,06:49,36.94,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-09-23
0,2,2017,9,24,14:23,3.35,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-09-24
0,2,2017,9,27,06:15,116.79,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-09-27
0,2,2017,9,28,13:11,-58.0,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-09-28
0,2,2017,9,28,13:13,58.0,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-09-28
0,2,2017,9,28,13:13,48.29,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-09-28
0,2,2017,9,29,11:47,34.68,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No,2017-09-29
0,2,2017,9,30,13:53,57.42,Chip Transaction,3189517333335617109,La Verne,CA,91750.0,5311,,No,2017-09-30
0,2,2017,10,2,06:20,115.93,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,Insufficient Balance,No,2017-10-02
0,2,2017,10,5,06:06,120.71,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-10-05
0,2,2017,10,7,13:51,12.33,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No,2017-10-07
0,2,2017,10,10,06:59,42.25,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-10-10
0,2,2017,10,11,06:01,121.83,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,Insufficient Balance,No,2017-10-11
0,2,2017,10,15,13:14,13.25,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-10-15
0,2,2017,10,17,06:34,33.9,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-10-17
0,2,2017,10,18,06:15,138.16,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-10-18
0,2,2017,10,20,06:55,37.8,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-10-20
0,2,2017,10,21,06:45,33.01,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-10-21
0,2,2017,10,21,07:22,47.67,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-10-21
0,2,2017,10,23,05:00,133.13,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-10-23
0,2,2017,10,25,06:41,38.51,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-10-25
0,2,2017,10,25,07:14,130.91,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,Bad PIN,No,2017-10-25
0,2,2017,10,25,09:30,65.15,Chip Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No,2017-10-25
0,2,2017,10,26,06:02,86.9,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-10-26
0,2,2017,10,28,06:17,179.24,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-10-28
0,2,2017,10,29,13:00,119.66,Chip Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No,2017-10-29
0,2,2017,11,1,06:12,127.63,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No,2017-11-01
0,2,2017,11,2,06:24,105.88,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2017-11-02
0,2,2017,11,3,06:44,29.71,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2017-11-03
0,2,2017,11,6,09:40,133.54,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No,2017-11-06
0,2,2017,11,8,18:21,5.99,Online Transaction,-521141999023077663,ONLINE,,,5815,,No,2017-11-08
0,2,2017,11,14,05:32,134.97,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-11-14
0,2,2017,11,15,06:20,110.6,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-11-15
0,2,2017,11,16,06:18,115.95,Chip Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No,2017-11-16
0,2,2017,11,17,06:14,129.02,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-11-17
0,2,2017,11,17,07:17,150.92,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-11-17
0,2,2017,11,18,09:42,69.41,Chip Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No,2017-11-18
0,2,2017,11,19,06:23,151.91,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-11-19
0,2,2017,11,19,21:30,19.27,Swipe Transaction,-6733168469687845480,Mira Loma,CA,91752.0,7832,,No,2017-11-19
0,2,2017,11,21,06:16,117.64,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-11-21
0,2,2017,11,22,05:52,120.06,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-11-22
0,2,2017,11,27,06:33,32.8,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-11-27
0,2,2017,11,30,07:29,26.96,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2017-11-30
0,2,2017,12,1,13:55,8.16,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-12-01
0,2,2017,12,1,20:46,34.41,Online Transaction,5805127065224074672,ONLINE,,,7349,,No,2017-12-01
0,2,2017,12,3,16:58,32.26,Online Transaction,4241336128694185533,ONLINE,,,4814,,No,2017-12-03
0,2,2017,12,4,11:39,39.97,Chip Transaction,6661973303171003879,Ontario,CA,91761.0,5211,,No,2017-12-04
0,2,2017,12,5,06:24,91.53,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2017-12-05
0,2,2017,12,8,05:50,90.21,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2017-12-08
0,2,2017,12,12,06:18,158.04,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No,2017-12-12
0,2,2017,12,13,06:24,118.9,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-12-13
0,2,2017,12,17,06:27,126.31,Chip Transaction,9057735476014445185,Cabot,AR,72023.0,5311,,No,2017-12-17
0,2,2017,12,19,05:48,129.86,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2017-12-19
0,2,2017,12,20,16:50,14.67,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2017-12-20
0,2,2017,12,21,14:06,3.32,Swipe Transaction,356025483272339731,La Verne,CA,91750.0,5921,,No,2017-12-21
0,2,2017,12,22,06:06,152.03,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2017-12-22
0,2,2017,12,22,06:07,121.87,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,Insufficient Balance,No,2017-12-22
0,2,2017,12,25,09:26,65.24,Chip Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No,2017-12-25
0,2,2017,12,27,19:23,13.64,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2017-12-27
0,2,2017,12,31,06:52,25.53,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2017-12-31
0,2,2018,1,9,19:38,150.59,Online Transaction,6654290286221782850,ONLINE,,,4899,,No,2018-01-09
0,2,2018,1,11,06:40,42.6,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-01-11
0,2,2018,1,11,11:37,1.53,Chip Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No,2018-01-11
0,2,2018,1,19,06:59,46.56,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-01-19
0,2,2018,1,20,13:36,7.49,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2018-01-20
0,2,2018,1,20,13:41,57.07,Chip Transaction,-8129520121141002186,La Verne,CA,91750.0,5211,,No,2018-01-20
0,2,2018,1,21,09:51,135.04,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No,2018-01-21
0,2,2018,1,22,13:13,-83.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-01-22
0,2,2018,1,22,13:16,64.03,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-01-22
0,2,2018,1,22,13:21,83.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-01-22
0,2,2018,1,23,06:10,112.17,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-01-23
0,2,2018,1,25,19:28,15.47,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2018-01-25
0,2,2018,1,26,06:13,126.26,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-01-26
0,2,2018,1,26,11:27,19.57,Chip Transaction,-86825621511712373,La Verne,CA,91750.0,7230,,No,2018-01-26
0,2,2018,1,28,13:54,56.43,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-01-28
0,2,2018,1,31,06:12,117.61,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-01-31
0,2,2018,2,4,06:24,126.99,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2018-02-04
0,2,2018,2,4,19:24,9.74,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-02-04
0,2,2018,2,6,12:51,10.27,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2018-02-06
0,2,2018,2,14,06:29,130.97,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-02-14
0,2,2018,2,14,19:23,74.2,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No,2018-02-14
0,2,2018,2,15,06:58,28.96,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2018-02-15
0,2,2018,2,15,12:52,1.71,Chip Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No,2018-02-15
0,2,2018,2,21,06:23,120.0,Chip Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No,2018-02-21
0,2,2018,2,22,06:23,72.62,Chip Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No,2018-02-22
0,2,2018,3,1,06:08,147.98,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-03-01
0,2,2018,3,1,06:32,40.81,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-03-01
0,2,2018,3,1,16:01,67.25,Chip Transaction,-5149532407043754225,La Verne,CA,91750.0,5655,,No,2018-03-01
0,2,2018,3,4,06:11,138.9,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-03-04
0,2,2018,3,15,06:28,152.12,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2018-03-15
0,2,2018,3,15,07:00,43.42,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-03-15
0,2,2018,3,15,12:36,153.02,Chip Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No,2018-03-15
0,2,2018,3,17,06:39,41.99,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2018-03-17
0,2,2018,3,20,20:18,96.27,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No,2018-03-20
0,2,2018,3,21,13:03,11.62,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No,2018-03-21
0,2,2018,3,25,06:46,38.96,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-03-25
0,2,2018,4,2,06:05,158.16,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No,2018-04-02
0,2,2018,4,3,06:42,49.18,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2018-04-03
0,2,2018,4,16,13:23,98.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-04-16
0,2,2018,4,16,13:23,56.53,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-04-16
0,2,2018,4,16,13:26,-98.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-04-16
0,2,2018,4,18,06:23,100.0,Chip Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No,2018-04-18
0,2,2018,4,23,09:36,52.91,Chip Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No,2018-04-23
0,2,2018,4,23,16:19,32.17,Online Transaction,4241336128694185533,ONLINE,,,4814,,No,2018-04-23
0,2,2018,4,25,06:52,39.3,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-04-25
0,2,2018,4,26,06:43,142.26,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2018-04-26
0,2,2018,4,26,13:00,62.58,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2018-04-26
0,2,2018,4,26,13:08,-91.0,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2018-04-26
0,2,2018,4,26,13:19,91.0,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2018-04-26
0,2,2018,4,26,14:03,2.46,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-04-26
0,2,2018,4,27,05:48,90.6,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2018-04-27
0,2,2018,4,29,06:47,36.82,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-04-29
0,2,2018,4,29,13:13,13.23,Chip Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No,2018-04-29
0,2,2018,4,30,11:51,1.83,Chip Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No,2018-04-30
0,2,2018,5,7,06:54,49.35,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-05-07
0,2,2018,5,7,20:02,85.42,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No,2018-05-07
0,2,2018,5,10,08:06,39.14,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-05-10
0,2,2018,5,11,16:57,28.36,Online Transaction,4241336128694185533,ONLINE,,,4814,,No,2018-05-11
0,2,2018,5,13,06:34,13.91,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2018-05-13
0,2,2018,5,16,06:59,44.79,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2018-05-16
0,2,2018,5,18,21:56,33.8,Chip Transaction,-5413376491460213491,La Verne,CA,91750.0,5813,,No,2018-05-18
0,2,2018,5,19,06:10,32.74,Chip Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No,2018-05-19
0,2,2018,5,19,07:00,33.65,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2018-05-19
0,2,2018,5,19,20:21,71.18,Chip Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No,2018-05-19
0,2,2018,5,22,07:05,35.85,Chip Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No,2018-05-22
0,2,2018,5,25,06:51,42.44,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2018-05-25
0,2,2018,5,30,09:48,151.91,Chip Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No,2018-05-30
0,2,2018,5,30,09:55,75.81,Chip Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No,2018-05-30
0,2,2018,5,31,07:29,57.14,Chip Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No,2018-05-31
0,2,2018,6,2,13:01,49.86,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-06-02
0,2,2018,6,2,13:08,-51.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-06-02
0,2,2018,6,2,13:23,51.0,Chip Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No,2018-06-02
0,2,2018,6,9,14:11,4.02,Chip Transaction,-5162038175624867091,Farmersville,CA,93223.0,5541,,No,2018-06-09
0,2,2018,6,14,06:29,129.73,Chip Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No,2018-06-14
0,2,2018,6,20,05:35,164.98,Chip Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No,2018-06-20
0,2,2018,6,20,08:27,37.3,Chip Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No,2018-06-20
0,2,2018,6,22,13:00,39.64,Chip Transaction,1799189980464955940,Los Angeles,CA,90026.0,5499,,No,2018-06-22
0,2,2018,6,22,13:03,-71.0,Chip Transaction,1799189980464955940,Los Angeles,CA,90026.0,5499,,No,2018-06-22
