timestamp,muts,symbol,date,method1_inst_buy,method1_inst_sell,method2_inst_buy,method2_inst_sell,method3_inst_buy,method3_inst_sell,method4_inst_buy,method4_inst_sell,method5_inst_buy,method5_inst_sell
2023-03-10 04:00:00.000,1678438800000000,CTAS,2023-03-09,80783125.59,73551140.55,86177900.14,68156365.92,89540503.86999999,64793762.2,9851095.61,144483170.41,92377858.06,61956408.03
2023-03-10 04:00:00.000,1678438800000000,CTSH,2023-03-09,183769605.27,184715869.97,168618221.04,199867254.29,167294198.5,201191276.81,19924794.27,348560681.17,137612601.05,230872874.34
2023-03-10 04:00:00.000,1678438800000000,DDOG,2023-03-09,180267319.74,216768759.74,176147344.23,220888735.35,176320161.82,220715917.55,15972345.16,381063734.14,169383766.95,227652312.5
2023-03-10 04:00:00.000,1678438800000000,DLTR,2023-03-09,151831068.47,176227581.57999998,149281965.99,178776683.92,146925380.13,181133269.89,19478763.92,308579885.96000004,137136958.53,190921691.36
2023-03-10 04:00:00.000,1678438800000000,DXCM,2023-03-09,188633240.6,278980066.26000005,236415463.9,231197842.91,298182182.57,169431124.27,13792671.09,453820635.49,300550370.09,167062936.57
2023-03-10 04:00:00.000,1678438800000000,EA,2023-03-09,151359264.29,141451198.49,122158688.68,170651774.2,121671387.51,171139075.39000002,9636417.38,283174045.39,105026664.48,187783798.31
2023-03-10 04:00:00.000,1678438800000000,EBAY,2023-03-09,89950975.51,103662446.91,80597933.89,113015488.63,80449515.51,113163906.91,7381472.88,186231949.56,73062458.26,120550964.3
2023-03-10 04:00:00.000,1678438800000000,ENPH,2023-03-09,301714298.48,270781204.85,290237305.76,282258197.51,276591261.11,295904242.24,31955849.94,540539653.3,275645092.51,296850410.78
2023-03-10 04:00:00.000,1678438800000000,EXC,2023-03-09,120522088.31,106621080.57,112523237.05,114619931.91,92953067.66,134190101.29,9372997.21,217770171.69,74627403.44,152515765.4
2023-03-10 04:00:00.000,1678438800000000,FANG,2023-03-09,126471543.82,125790161.22,126394868.87,125866836.21,117620911.07,134640793.88,10624659.38,241637045.49,115783132.4,136478572.60999998
2023-03-10 04:00:00.000,1678438800000000,FAST,2023-03-09,67594239.98,52913992.87,67201502.22,53306730.7,67288478.95,53219753.95,3786337.45,116721895.35,66435855.2,54072377.63
2023-03-10 04:00:00.000,1678438800000000,FTNT,2023-03-09,158327660.76000002,186588041.26,144280569.99,200635132.03,144973858.54,199941843.48,16115099.9,328800602.02,135795363.75,209120338.47
2023-03-10 04:00:00.000,1678438800000000,GEHC,2023-03-09,69140582.72,61918802.24,68618766.46,62440618.51,67947068.05,63112316.91,5394676.51,125664708.4,68176034.36,62883350.51
2023-03-10 04:00:00.000,1678438800000000,GFS,2023-03-09,39689804.84,57904461.76,44329136.32,53265130.46,52048507.51,45545759.37,5470688.23,92123578.47,48854615.7,48739651.1
2023-03-10 04:00:00.000,1678438800000000,GILD,2023-03-09,344674455.08,366530614.34,342060780.55,369144288.99,339057689.15,372147380.42,59407438.08,651797631.21,310283272.96,400921796.32
2023-03-10 04:00:00.000,1678438800000000,GOOG,2023-03-09,1153869031.27,1257762710.03,1131027820.23,1280603921.07,1129511851.93,1282119889.4,108952887.21,2302678854.29,1094366204.81,1317265536.56
2023-03-10 04:00:00.000,1678438800000000,GOOGL,2023-03-09,1386580169.39,1447223790.83,1341343831.17,1492460128.98,1336204743.92,1497599216.19,111481869.37,2722322090.89,1195134139.59,1638669820.55
2023-03-10 04:00:00.000,1678438800000000,HON,2023-03-09,323619592.86,427156261.08,324498332.90000004,426277521.08,281075170.68,469700683.18,24323767.36,726452086.52,272122588.26,478653265.68
2023-03-10 04:00:00.000,1678438800000000,IDXX,2023-03-09,161477122.89000002,147537320.65,185057550.85,123956892.69,187810993.08,121203450.44,10889294.24,298125149.26,187551558.61,121462884.96
2023-03-10 04:00:00.000,1678438800000000,ILMN,2023-03-09,88317053.48,83621907.51,88249065.83,83689895.22,74919594.51,97019366.56,6612756.82,165326203.99,75056795.73,96882165.25
2023-03-10 04:00:00.000,1678438800000000,INTC,2023-03-09,750446543.52,787902592.24,844226823.28,694122312.51,1002448370.61,535900765.19,87262889.03,1451086246.8,1307146750.62,231202385.13
2023-03-10 04:00:00.000,1678438800000000,INTU,2023-03-09,364667321.52,419286751.82,364014022.79,419940050.5,343205454.77,440748618.66,33731854.37,750222218.86,341147586.31,442806487.17
2023-03-10 04:00:00.000,1678438800000000,ISRG,2023-03-09,136099894.03,172894312.38,123106220.33,185887986.03,121906658.62,187087547.7,11714269.45,297279936.94,118575110.99,190419095.24
2023-03-10 04:00:00.000,1678438800000000,JD,2023-03-09,783830933.89,759672661.3100001,723980435.56,819523159.71,700744113.06,842759482.13,105766195.92,1437737399.39,554034336.03,989469259.1
2023-03-10 04:00:00.000,1678438800000000,KDP,2023-03-09,85157623.96,147026466.37,81438546.31,150745544.19,80922304.31,151261786.16,6570474.66,225613615.75,55488608.91,176695481.49
2023-03-10 04:00:00.000,1678438800000000,KHC,2023-03-09,133339538.96,134435783.36,124965272.5,142810049.83,99424138.28,168351184.01999998,16833520.439999998,250941801.88,62976408.68,204798913.56
2023-03-10 04:00:00.000,1678438800000000,KLAC,2023-03-09,237783782.6,216389844.78,237302161.62,216871465.72000003,207474634.72,246698992.7,11686929.11,442486698.28,228482098.14,225691529.27
2023-03-10 04:00:00.000,1678438800000000,LCID,2023-03-09,77172105.59,80074527.02,79335780.29,77910852.44,79732543.5,77514089.11,6185344.57,151061287.99,99875587.28,57371045.4
2023-03-10 04:00:00.000,1678438800000000,LRCX,2023-03-09,385570469.38,376364630.52,386537475.48,375397624.43,414330611.85,347604488.04,35052150.83,726882949.14,393592354.69,368342745.24
2023-03-10 04:00:00.000,1678438800000000,LULU,2023-03-09,241061583.15,225511850.23,237752104.75,228821328.61,215182941.77,251390491.57,25331282.05,441242151.29,208240812.62,258332620.71
2023-03-10 04:00:00.000,1678438800000000,MAR,2023-03-09,172232385.37,172830879.72,156648762.89,188414502.16,155200615.18,189862649.91,11277408.24,333785856.64,147183730.26,197879534.64
2023-03-10 04:00:00.000,1678438800000000,MCHP,2023-03-09,238484729.29,248097208.77,232913842.91,253668095.09,232979292.31,253602645.74,16709989.93,469871948.07,187959256.07,298622682.14
2023-03-10 04:00:00.000,1678438800000000,MDLZ,2023-03-09,123810057.63,179352443.65,120922778.51,182239722.89,121342007.77,181820493.65,8663990.34,294498511.04,130322306.03,172840195.38
2023-03-10 04:00:00.000,1678438800000000,MELI,2023-03-09,315614025.04,282491021.32,270359512.92,327745533.4,270503008.34,327602037.94,12369630.08,585735416.27,270191514.95,327913531.35
2023-03-10 04:00:00.000,1678438800000000,META,2023-03-09,2495598666.0,2375465368.77,2447079129.46,2423984905.33,2265459977.26,2605604057.5,294200883.51,4576863151.14,2226966652.8,2644097382.07
2023-03-10 04:00:00.000,1678438800000000,MNST,2023-03-09,86250695.36,83836869.5,101689160.06,68398404.82,102379387.23,67708177.61,4192971.48,165894593.32,108357445.2,61730119.62
2023-03-10 04:00:00.000,1678438800000000,MRNA,2023-03-09,208568234.54,244603411.11,208332816.64,244838829.0,237074613.84,216097031.76,28657487.99,424514157.56,215867201.22,237304444.43
2023-03-10 04:00:00.000,1678438800000000,MRVL,2023-03-09,223638954.32,356823008.33000004,224677562.57,355784400.01,224803525.2,355658437.43,26490901.64,553971061.11,215001495.28,365460467.3900001
2023-03-10 04:00:00.000,1678438800000000,MSFT,2023-03-09,3440173877.64,3876734031.44,3410122742.3,3906785166.82,3405578933.73,3911328975.29,253943948.04,7062963961.08,3387021137.38,3929886771.51
2023-03-10 04:00:00.000,1678438800000000,MU,2023-03-09,360181720.97,302220926.94,307896681.88,354505966.16,306042979.63,356359668.35,23532714.23,638869933.75,221131457.87,441271190.05
2023-03-10 04:00:00.000,1678438800000000,NFLX,2023-03-09,1101918401.95,1157404528.43,1085201243.64,1174121686.34,1052800854.6,1206522075.44,99543997.1,2159778933.05,1045365224.87,1213957705.22
2023-03-10 04:00:00.000,1678438800000000,NVDA,2023-03-09,5498387074.36,5883535088.79,5428222756.88,5953699406.41,5424472245.28,5957449917.69,638250919.18,10743671244.14,5416142389.11,5965779774.04
2023-03-10 04:00:00.000,1678438800000000,NXPI,2023-03-09,222760467.94,204548599.65,166384456.41,260924611.32,165132493.81,262176573.85,14574043.94,412735023.76,163949524.59,263359542.98
2023-03-10 04:00:00.000,1678438800000000,ODFL,2023-03-09,105114385.0,130972291.38,101153180.8,134933495.52,100901811.67,135184864.69,8226783.81,227859892.7,100752751.9,135333924.5
2023-03-10 04:00:00.000,1678438800000000,ON,2023-03-09,359283462.03,395274389.83,350819012.65,403738839.26,334012144.75,420545707.09,35175894.41,719381957.61,323430863.04,431126988.85
2023-03-10 04:00:00.000,1678438800000000,ORLY,2023-03-09,169472292.32,189923907.38,200667493.14,158728706.49,200623440.78,158772758.82,6381644.07,353014555.46,200833535.73,158562663.93
2023-03-10 04:00:00.000,1678438800000000,PANW,2023-03-09,231072560.14,279048372.59,216292122.33,293828810.52,203230222.93,306890709.86,44942015.91,465178917.04,194714272.72,315406660.01
2023-03-10 04:00:00.000,1678438800000000,PAYX,2023-03-09,71056121.19,97508739.46,85081237.59,83483622.96,90964361.01,77600499.45,4390706.67,164174153.76,96025640.63,72539220.02
2023-03-10 04:00:00.000,1678438800000000,PCAR,2023-03-09,120088813.17,105373893.62,111252730.69,114209975.87,80469150.05,144993556.48,7549139.65,217913566.93,70774831.32,154687875.31
2023-03-10 04:00:00.000,1678438800000000,PDD,2023-03-09,487727344.02,570111106.12,467973716.56,589864733.68,459586788.59,598251661.62,67362716.5,990475733.56,419272933.97,638565516.04
2023-03-10 04:00:00.000,1678438800000000,PEP,2023-03-09,339813061.82,499916247.97,285638295.46,554091014.15,284719686.02,555009623.67,48353003.12000001,791376306.4699999,258393560.38,581335749.4200001
2023-03-10 04:00:00.000,1678438800000000,PYPL,2023-03-09,650568153.28,720032268.03,654987082.05,715613339.16,656450288.3100001,714150133.0,90677364.25,1279923057.08,668296171.92,702304249.41
2023-03-10 04:00:00.000,1678438800000000,QCOM,2023-03-09,507395824.45,613635990.51,625675383.77,495356431.22,699355234.09,421676580.84,54586547.52,1066445267.48,716428237.73,404603577.31
2023-03-10 04:00:00.000,1678438800000000,REGN,2023-03-09,276632733.05,221044313.59,245215305.84,252461740.88,219803015.43,277874031.22,27722952.79,469954093.85,245139560.0,252537486.64
2023-03-10 04:00:00.000,1678438800000000,ROST,2023-03-09,105126662.29,136069347.62,96978221.72,144217788.24,96019840.76,145176169.16,8231103.2,232964906.65,87301646.67,153894363.21
2023-03-10 04:00:00.000,1678438800000000,SBUX,2023-03-09,319288466.69,316009994.3,372162358.99,263136101.83,370805294.59,264493166.19,24781124.73,610517336.05,316964690.96,318333769.84
2023-03-10 04:00:00.000,1678438800000000,SGEN,2023-03-09,137789848.69,140576860.51000002,129126033.96,149240675.23000002,106188243.95,172178465.24,11335696.87,267031012.31,124566375.88,153800333.28
2023-03-10 04:00:00.000,1678438800000000,SIRI,2023-03-09,42559971.55,35128779.44,35655496.95,42033254.05,36587176.67,41101574.28,7465281.39,70223469.58,38699736.57,38989014.49
2023-03-10 04:00:00.000,1678438800000000,SNPS,2023-03-09,174204289.42,151837374.12,156999294.88,169042368.52,150103747.27,175937916.17000002,10638526.92,315403136.69,150396665.69,175644997.77
2023-03-10 04:00:00.000,1678438800000000,TEAM,2023-03-09,140571418.39,135514735.2,135091807.47,140994346.16,130203925.89,145882227.65,15402434.26,260683719.34,129007591.42,147078562.14
2023-03-10 04:00:00.000,1678438800000000,TMUS,2023-03-09,402462404.68,447218944.79,465896849.42,383784500.04,488609542.23,361071807.33,34899760.22,814781589.2,503132786.84,346548562.66
2023-03-10 04:00:00.000,1678438800000000,TSLA,2023-03-09,13520561759.4,13554827463.66,13326708987.9,13748680235.18,13175937654.11,13899451569.03,892932906.83,26182456316.25,12958870541.14,14116518681.99
2023-03-10 04:00:00.000,1678438800000000,TXN,2023-03-09,471714811.56,517991158.45,380975694.64,608730275.24,374027854.97,615678115.02,33436297.91,956269671.99,363390750.77,626315219.11
2023-03-10 04:00:00.000,1678438800000000,VRSK,2023-03-09,83616974.95,120171807.29,81965958.64,121822823.57,81529963.51,122258818.7,6895219.04,196893563.18,79744753.91,124044028.3
2023-03-10 04:00:00.000,1678438800000000,VRTX,2023-03-09,154865134.59,183266990.29,137651798.63,200480326.15,136810793.95,201321330.85,13854398.77,324277725.97,136704120.59,201428004.22
2023-03-10 04:00:00.000,1678438800000000,WBA,2023-03-09,99828501.63,175912259.79999998,95294022.25,180446739.12,93849955.0,181890806.42,6059853.16,269680907.88,72486409.31,203254352.12
2023-03-10 04:00:00.000,1678438800000000,WBD,2023-03-09,120178994.99,195827602.64,105886117.11,210120480.61,103430151.78,212576445.89,16776661.39,299229936.28,62212961.97,253793635.59
2023-03-10 04:00:00.000,1678438800000000,WDAY,2023-03-09,161356088.18,151160109.74,154612953.71,157903244.28,149083124.81,163433073.2,18216261.61,294299936.35,153117745.56,159398452.47
2023-03-10 04:00:00.000,1678438800000000,XEL,2023-03-09,153226446.52,96335171.83,153744226.07999998,95817392.26,153420002.66,96141615.74,13773663.57,235787954.87,159926538.44,89635080.0
2023-03-10 04:00:00.000,1678438800000000,ZM,2023-03-09,179795935.9,135162934.76,124746631.57,190212239.21,124734978.2,190223892.49,11028887.26,303929983.58,115927219.11,199031651.61
2023-03-10 04:00:00.000,1678438800000000,ZS,2023-03-09,188359407.95,195077753.93,182536405.92,200900755.97,175607584.1,207829577.67,20616114.57,362821047.22,174229927.89,209207233.83
2023-03-11 04:00:00.000,1678525200000000,AAPL,2023-03-10,5373904871.059999,5117565345.35,5603196298.39,4888273918.05,5686359275.61,4805110940.78,755240537.52,9736229679.07,5976005292.82,4515464923.58
2023-03-11 04:00:00.000,1678525200000000,ABNB,2023-03-10,316160323.12,322526977.88,293216683.07,345470618.05,289412057.28,349275243.86,38612150.08,600075150.92,267036010.38,371651290.73
2023-03-11 04:00:00.000,1678525200000000,ADBE,2023-03-10,632749204.2,826452598.51,666180511.21,793021291.44,713826413.6999999,745375388.9399999,72481672.8,1386720129.78,703401144.99,755800657.65
2023-03-11 04:00:00.000,1678525200000000,ADI,2023-03-10,332889584.51,323004851.2,325446644.89,330447790.82,251768932.73,404125503.01,29942033.47,625952402.28,248385847.12,407508588.57
2023-03-11 04:00:00.000,1678525200000000,ADP,2023-03-10,227550263.67,187827225.4,181230727.38,234146761.62,180234401.86,235143087.17,13280802.22,402096686.72,173448205.56,241929283.48
2023-03-11 04:00:00.000,1678525200000000,ADSK,2023-03-10,120563076.92,177191792.91,150622821.09,147132048.63,168754972.43,128999897.28,14971532.9,282783336.96,158583404.59,139171465.09
2023-03-11 04:00:00.000,1678525200000000,AEP,2023-03-10,100722285.85,166551598.85,146453784.25,120820100.38,167161996.6,100111888.05,9223964.63,258049920.19,165515444.14,101758440.59
2023-03-11 04:00:00.000,1678525200000000,ALGN,2023-03-10,133048282.9,157709133.9,132996609.74,157760806.97,132717835.18,158039581.57,14954618.01,275802798.69,132225591.13,158531825.69
2023-03-11 04:00:00.000,1678525200000000,AMAT,2023-03-10,376047668.5,510014543.9,369946308.29,516115904.01,368203312.01,517858900.5,42946534.32,843115678.08,353111311.26,532950901.08
2023-03-11 04:00:00.000,1678525200000000,AMD,2023-03-10,2676932121.68,2751184196.52,2633712937.38,2794403380.8,2633186449.26,2794929869.02,438227152.64,4989889165.56,2553396715.86,2874719602.35
2023-03-11 04:00:00.000,1678525200000000,AMGN,2023-03-10,361136737.59,318135544.47,343290034.27,335982247.82,281645993.13,397626289.08,21029088.31,658243193.66,270603261.82,408669020.3
2023-03-11 04:00:00.000,1678525200000000,AMZN,2023-03-10,3069977415.12,3366931091.11,3002053047.78,3434855458.35,3002611902.16,3434296603.96,348413345.12,6088495160.94,2834790158.44,3602118347.59
2023-03-11 04:00:00.000,1678525200000000,ANSS,2023-03-10,78129588.25,86731703.89,78196299.37,86664992.75,78118250.6,86743041.60000001,4663270.08,160198022.01,81833001.66,83028290.5
2023-03-11 04:00:00.000,1678525200000000,ASML,2023-03-10,283939435.55,382976634.83,285341586.24,381574484.24,310046197.01,356869873.48,34009216.81,632906853.81,345517453.16,321398617.37
2023-03-11 04:00:00.000,1678525200000000,ATVI,2023-03-10,233065929.84,206177018.82,226648413.84,212594534.87,194044419.67,245198529.01,20012942.4,419230006.22,187047802.62,252195146.03
2023-03-11 04:00:00.000,1678525200000000,AVGO,2023-03-10,759149571.82,1079974753.69,764024075.22,1075100250.17,770962236.08,1068162089.42,40335675.39,1798788650.12,776043722.0,1063080603.55
2023-03-11 04:00:00.000,1678525200000000,AZN,2023-03-10,204505499.71,171997833.46,222850404.53,153652928.77,223937946.32,152565387.06,25724288.59,350779044.7,294124294.18,82379039.07000001
2023-03-11 04:00:00.000,1678525200000000,BKNG,2023-03-10,492882519.49,504158613.35,468026121.03,529015011.82,468067168.27,528973964.58,20505878.53,976535254.34,467808497.6,529232635.25
2023-03-11 04:00:00.000,1678525200000000,BKR,2023-03-10,108307468.01,99155723.17,103389497.33,104073693.95,108732858.27,98730333.09,9382506.85,198080684.49,106392035.74,101071155.59
2023-03-11 04:00:00.000,1678525200000000,CDNS,2023-03-10,257154980.29,252123080.54,220683280.05,288594780.83,220711084.82,288566976.04,29325242.8,479952817.88,223022248.84,286255812.07
2023-03-11 04:00:00.000,1678525200000000,CEG,2023-03-10,113668685.87,128761446.75,91515412.53,150914720.03,90435104.73,151995027.94,11448376.98,230981755.42,81393009.76,161037122.76
2023-03-11 04:00:00.000,1678525200000000,CHTR,2023-03-10,259925990.81,257530270.24,275077425.95,242378835.2,275921381.5,241534879.58,28508912.89,488947348.21,276100788.07,241355473.06
2023-03-11 04:00:00.000,1678525200000000,CMCSA,2023-03-10,316716664.22,483387409.99,461449416.69,338654657.69,461461092.66,338642981.58,33209388.56,766894685.72,470268395.36,329835679.04
2023-03-11 04:00:00.000,1678525200000000,COST,2023-03-10,624993854.52,445428406.13,630440220.21,439982040.22,631431275.34,438990985.19,18146159.54,1052276101.01,631100307.51,439321953.01
2023-03-11 04:00:00.000,1678525200000000,CPRT,2023-03-10,67794786.66,89173000.43,60474478.61,96493308.54,60399845.27,96567941.78,3365586.49,153602200.5,56694058.22,100273728.85
2023-03-11 04:00:00.000,1678525200000000,CRWD,2023-03-10,454122418.19,482088999.8,437502477.11,498708940.9,428620270.61,507591147.36,59895280.87,876316137.12,405993517.27,530217900.65
2023-03-11 04:00:00.000,1678525200000000,CSCO,2023-03-10,525668476.54,366412184.44,278946822.63,613133838.21,276385581.07,615695079.84,36683331.89,855397329.27,156601048.6,735479612.27
2023-03-11 04:00:00.000,1678525200000000,CSGP,2023-03-10,88530900.81,87010924.01,118597639.49,56944185.26,118606171.07,56935653.8,5766676.550000002,169775148.22,120367232.87,55174592.09
2023-03-11 04:00:00.000,1678525200000000,CSX,2023-03-10,213410810.01,391571115.5,205395984.36,399585940.9,205284566.84,399697358.5,23222674.36,581759251.16,195044666.84,409937258.46
2023-03-11 04:00:00.000,1678525200000000,CTAS,2023-03-10,68916075.99000001,85154158.45,81313093.47,72757141.08,81126905.71,72943328.85,4686965.39,149383269.07,86010038.39,68060196.12
2023-03-11 04:00:00.000,1678525200000000,CTSH,2023-03-10,474906344.44,279888617.13,451570563.82,303224397.78,365240738.44,389554223.15,36361469.85,718433491.66,155904723.32,598890238.07
2023-03-11 04:00:00.000,1678525200000000,DDOG,2023-03-10,377398323.62,435801379.94,368717359.06,444482344.63,379309674.09,433890029.74,42998200.51,770201503.23,389567880.32,423631823.34
2023-03-11 04:00:00.000,1678525200000000,DLTR,2023-03-10,125065387.82,173858810.78,174351182.3,124573016.32,174852245.45000002,124071953.22,12925792.67,285998406.05,182559869.36,116364329.25
2023-03-11 04:00:00.000,1678525200000000,DXCM,2023-03-10,147472725.33,200551293.12,142079640.52,205944378.14,137626869.21,210397149.41,17091873.48,330932145.05,132231220.15,215792798.39
2023-03-11 04:00:00.000,1678525200000000,EA,2023-03-10,145171372.58,200889123.42,147883960.61,198176535.52,197524646.07,148535849.98,15053046.7,331007449.31,196949104.57,149111391.53
2023-03-11 04:00:00.000,1678525200000000,EBAY,2023-03-10,83374968.15,121128741.67,87981253.93,116522455.79,101222554.75,103281155.03,7716072.94,196787636.86,126852646.78,77651062.94
2023-03-11 04:00:00.000,1678525200000000,ENPH,2023-03-10,399613890.87,374711339.87,396307484.04,378017746.56,402184014.26,372141216.23,42252970.76,732072259.75,394439216.28,379886014.27
2023-03-11 04:00:00.000,1678525200000000,EXC,2023-03-10,110824042.1,163934682.11,154970775.74,119787948.61,154639262.94,120119461.38,11132575.78,263626148.51,157444995.59,117313728.96
2023-03-11 04:00:00.000,1678525200000000,FANG,2023-03-10,130880361.67,159889273.05,127750869.28,163018765.31,124276319.75,166493314.76,9780675.51,280988959.13,121814108.44,168955526.13
2023-03-11 04:00:00.000,1678525200000000,FAST,2023-03-10,101451508.6,128940788.33,84216485.59,146175811.32,83539558.01,146852738.99,10398494.61,219993802.47,71473357.9,158918939.07
2023-03-11 04:00:00.000,1678525200000000,FTNT,2023-03-10,117867756.44,163715589.79,120040533.31,161542812.92000002,120385193.32,161198152.9,12329230.8,269254115.38,117286296.97,164297049.34
2023-03-11 04:00:00.000,1678525200000000,GEHC,2023-03-10,113915166.54,143904109.82,105008985.97,152810290.34,101078123.93,156741152.29,14659181.0,243160095.24,87988113.06,169831163.16
2023-03-11 04:00:00.000,1678525200000000,GFS,2023-03-10,28203199.57,41126985.37,38937245.68,30392939.32,39119804.74,30210380.32,3268419.99,66061765.02,43111308.21,26218876.89
2023-03-11 04:00:00.000,1678525200000000,GILD,2023-03-10,253927281.9,293647841.53,199038123.08,348537000.41,197403799.23,350171324.21,22570913.93,525004209.55,165543632.84,382031490.69
2023-03-11 04:00:00.000,1678525200000000,GOOG,2023-03-10,1529064507.0,1643662864.58,1523329624.76,1649397746.87,1662732765.78,1509994605.92,175085569.3,2997641802.15,1628740983.45,1543986388.15
2023-03-11 04:00:00.000,1678525200000000,GOOGL,2023-03-10,1719635188.15,1801065242.19,1592067099.75,1928633330.43,1554599102.57,1966101327.93,167508854.59,3353191575.91,1367924830.85,2152775599.39
2023-03-11 04:00:00.000,1678525200000000,HON,2023-03-10,366669929.48,423530759.4,475986420.53,314214268.37,498713404.74,291487284.22,48280322.92,741920366.01,502285030.5,287915658.51
2023-03-11 04:00:00.000,1678525200000000,IDXX,2023-03-10,112399288.99,116309640.2,112348356.9,116360572.35,111285275.28,117423653.96,8412886.22,220296042.7,105509614.17,123199315.11
2023-03-11 04:00:00.000,1678525200000000,ILMN,2023-03-10,85033340.14,118364061.42,86730076.58,116667324.82,110633412.44,92763988.93,7876025.38,195521376.2,102327621.94,101069779.58
2023-03-11 04:00:00.000,1678525200000000,INTC,2023-03-10,954678140.82,930256564.2,1159848302.28,725086402.81,1178528694.09,706406010.86,117529703.28,1767405002.0,1405215859.12,479718845.92
2023-03-11 04:00:00.000,1678525200000000,INTU,2023-03-10,528006615.22,647395606.74,626643666.24,548758555.59,638305389.24,537096832.75,76060807.9,1099341414.02,610155289.63,565246932.28
2023-03-11 04:00:00.000,1678525200000000,ISRG,2023-03-10,172603649.1,275505563.54,186397101.9,261712110.8,229801174.79,218308037.96,11084717.76,437024494.97,188956540.52,259152672.14
2023-03-11 04:00:00.000,1678525200000000,JD,2023-03-10,331413858.34,280771514.64,299450263.49,312735109.46,286692695.83,325492677.22,34504798.51,577680574.65,201688093.45,410497279.58
2023-03-11 04:00:00.000,1678525200000000,KDP,2023-03-10,90685337.13,157231371.48,83707853.09,164208855.43,83370068.79,164546639.8,6714584.55,241202123.91,48354589.03,199562119.43
2023-03-11 04:00:00.000,1678525200000000,KHC,2023-03-10,104149652.04,121039703.68,95545070.2,129644285.44,72923876.67999999,152265479.01,9128061.31,216061294.61,49682091.14,175507264.54
2023-03-11 04:00:00.000,1678525200000000,KLAC,2023-03-10,236265678.72,238938741.45,265129292.44,210075127.71,266580923.71,208623496.43,12312624.79,462891795.4,281956114.46,193248305.63
2023-03-11 04:00:00.000,1678525200000000,LCID,2023-03-10,58891531.05,67449611.15,52554288.32,73786853.83,51547710.06,74793432.07,4412464.3,121928678.12,38460089.81,87881052.43
2023-03-11 04:00:00.000,1678525200000000,LRCX,2023-03-10,356909911.86,299401892.94,349543712.27,306768092.52,349775510.08,306536294.74,29380109.180000003,626931695.69,285615466.6,370696338.31
2023-03-11 04:00:00.000,1678525200000000,LULU,2023-03-10,439677769.1,412778540.72,448794721.19,403661588.73,449955261.17,402501048.65,54188013.55,798268296.25,446701288.79,405755021.08
2023-03-11 04:00:00.000,1678525200000000,MAR,2023-03-10,150996904.29,163308989.84,134835157.43,179470736.71,123599606.04,190706288.2,8436663.45,305869230.65000004,123828634.44,190477259.89
2023-03-11 04:00:00.000,1678525200000000,MCHP,2023-03-10,154614769.43,307059791.84000003,150512744.13,311161817.06,150095142.57,311579418.74,25703398.58,435971162.7600001,139837030.60999998,321837530.66
2023-03-11 04:00:00.000,1678525200000000,MDLZ,2023-03-10,165018174.56,243879261.12,165180502.13,243716933.51,165070986.8,243826448.77,11217911.62,397679523.82,169367561.04,239529874.43
2023-03-11 04:00:00.000,1678525200000000,MELI,2023-03-10,384114778.77,402050367.98,385164574.72,401000571.98,379181941.57,406983205.1,22017108.74,764148037.9,386174239.4,399990907.31
2023-03-11 04:00:00.000,1678525200000000,META,2023-03-10,2207912759.19,2369796064.07,2268212568.2,2309496255.25,2327134090.62,2250574732.85,285290789.0,4292418034.18,2276973227.42,2300735595.79
2023-03-11 04:00:00.000,1678525200000000,MNST,2023-03-10,84641121.67999999,100848574.79,83825779.5,101663917.03,102762028.29,82727668.31,5786803.29,179702893.09,108559450.22,76930246.35
2023-03-11 04:00:00.000,1678525200000000,MRNA,2023-03-10,313686092.18,260784475.35,316510492.5,257960075.09,315987369.08,258483198.32,37272158.37,537198409.16,318216526.43,256254040.97
2023-03-11 04:00:00.000,1678525200000000,MRVL,2023-03-10,425987960.02,445892235.43,398816483.47,473063711.98,396602300.57,475277895.1,59711599.51,812168595.96,288893987.86,582986207.63
2023-03-11 04:00:00.000,1678525200000000,MSFT,2023-03-10,3856819856.48,3702442750.35,3892132289.01,3667130317.99,4102936310.01,3456326297.18,382971853.0,7176290753.59,4189171838.25,3370090768.8
2023-03-11 04:00:00.000,1678525200000000,MU,2023-03-10,405017121.43,436749103.57,340098391.62,501667833.24,335113968.93,506652255.96,41769275.04,799996949.7,259877012.07,581889212.88
2023-03-11 04:00:00.000,1678525200000000,NFLX,2023-03-10,886716527.89,831176591.02,884170329.4599998,833722789.52,888937041.4,828956077.61,81506658.33,1636386460.62,880994407.48,836898711.56
2023-03-11 04:00:00.000,1678525200000000,NVDA,2023-03-10,5345173669.87,5230007554.31,5389953862.28,5185227362.11,5422228601.02,5152952623.28,705782911.83,9869398312.54,5524690495.76,5050490728.55
2023-03-11 04:00:00.000,1678525200000000,NXPI,2023-03-10,201887114.02,260003232.52,264344359.04,197545987.56,269248570.73,192641775.83,17819533.47,444070813.0,272473535.52,189416811.2
2023-03-11 04:00:00.000,1678525200000000,ODFL,2023-03-10,116645032.78,117880146.91,125578252.44,108946927.22,126143045.57,108382134.02,9946182.15,224578997.55,126465887.16,108059292.53
2023-03-11 04:00:00.000,1678525200000000,ON,2023-03-10,234670156.96,310794522.67,310111866.45,235352813.02,309530584.02,235934095.75,21593511.26,523871168.4,311223358.0,234241321.54
2023-03-11 04:00:00.000,1678525200000000,ORLY,2023-03-10,180479854.56,204372293.23,176600445.29,208251702.46,178611643.19,206240504.57,10703509.23,374148638.34,181756572.12,203095575.69
